o_sa3_11,d_sa3_11,employed_persons,transport_class,o_lat,o_long,d_lat,d_long
11101,10201,18,Public Transport,-33.0205454177941,151.661567991841,-33.3654178370037,151.218166624468
11101,10202,12,At Home,-33.0205454177941,151.661567991841,-33.2258189296388,151.381697628743
11101,10202,787,Motor Vehicle,-33.0205454177941,151.661567991841,-33.2258189296388,151.381697628743
11101,10202,134,Other,-33.0205454177941,151.661567991841,-33.2258189296388,151.381697628743
11101,10202,6,Public Transport,-33.0205454177941,151.661567991841,-33.2258189296388,151.381697628743
11101,10601,12,At Home,-33.0205454177941,151.661567991841,-32.623794733439,151.224207132644
11101,10601,737,Motor Vehicle,-33.0205454177941,151.661567991841,-32.623794733439,151.224207132644
11101,10601,131,Other,-33.0205454177941,151.661567991841,-32.623794733439,151.224207132644
11101,10602,3,At Home,-33.0205454177941,151.661567991841,-32.7097666876091,151.548731554685
11101,10602,1045,Motor Vehicle,-33.0205454177941,151.661567991841,-32.7097666876091,151.548731554685
11101,10602,107,Other,-33.0205454177941,151.661567991841,-32.7097666876091,151.548731554685
11101,10602,6,Physical Activity,-33.0205454177941,151.661567991841,-32.7097666876091,151.548731554685
11101,10602,18,Public Transport,-33.0205454177941,151.661567991841,-32.7097666876091,151.548731554685
11101,10603,3,At Home,-33.0205454177941,151.661567991841,-32.6974250296331,151.903557157689
11101,10603,1228,Motor Vehicle,-33.0205454177941,151.661567991841,-32.6974250296331,151.903557157689
11101,10603,116,Other,-33.0205454177941,151.661567991841,-32.6974250296331,151.903557157689
11101,10603,6,Physical Activity,-33.0205454177941,151.661567991841,-32.6974250296331,151.903557157689
11101,10603,3,Public Transport,-33.0205454177941,151.661567991841,-32.6974250296331,151.903557157689
11101,10701,3,Public Transport,-33.0205454177941,151.661567991841,-34.4880969623116,150.799230045439
11101,10703,3,Motor Vehicle,-33.0205454177941,151.661567991841,-34.6478532959603,150.76647968206
11101,10704,8,Motor Vehicle,-33.0205454177941,151.661567991841,-34.252073499099,150.932031199169
11101,11101,1482,At Home,-33.0205454177941,151.661567991841,-33.0205454177941,151.661567991841
11101,11101,15447,Motor Vehicle,-33.0205454177941,151.661567991841,-33.0205454177941,151.661567991841
11101,11101,3239,Other,-33.0205454177941,151.661567991841,-33.0205454177941,151.661567991841
11101,11101,835,Physical Activity,-33.0205454177941,151.661567991841,-33.0205454177941,151.661567991841
11101,11101,351,Public Transport,-33.0205454177941,151.661567991841,-33.0205454177941,151.661567991841
11101,11102,4,At Home,-33.0205454177941,151.661567991841,-33.0445004310488,151.493708994439
11101,11102,2157,Motor Vehicle,-33.0205454177941,151.661567991841,-33.0445004310488,151.493708994439
11101,11102,334,Other,-33.0205454177941,151.661567991841,-33.0445004310488,151.493708994439
11101,11102,9,Physical Activity,-33.0205454177941,151.661567991841,-33.0445004310488,151.493708994439
11101,11102,29,Public Transport,-33.0205454177941,151.661567991841,-33.0445004310488,151.493708994439
11101,11103,84,At Home,-33.0205454177941,151.661567991841,-32.8733620561585,151.710306815467
11101,11103,17109,Motor Vehicle,-33.0205454177941,151.661567991841,-32.8733620561585,151.710306815467
11101,11103,2613,Other,-33.0205454177941,151.661567991841,-32.8733620561585,151.710306815467
11101,11103,221,Physical Activity,-33.0205454177941,151.661567991841,-32.8733620561585,151.710306815467
11101,11103,633,Public Transport,-33.0205454177941,151.661567991841,-32.8733620561585,151.710306815467
11101,11401,3,Motor Vehicle,-33.0205454177941,151.661567991841,-35.0754067171435,150.379720976559
11101,11402,3,Motor Vehicle,-33.0205454177941,151.661567991841,-34.4932078647714,150.339391345565
11101,11501,21,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7305925964078,150.995274285666
11101,11501,6,Other,-33.0205454177941,151.661567991841,-33.7305925964078,150.995274285666
11101,11501,3,Public Transport,-33.0205454177941,151.661567991841,-33.7305925964078,150.995274285666
11101,11601,25,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7690007955044,150.908501108425
11101,11601,3,Other,-33.0205454177941,151.661567991841,-33.7690007955044,150.908501108425
11101,11602,6,Motor Vehicle,-33.0205454177941,151.661567991841,-33.6987501462388,150.861082383034
11101,11602,3,Other,-33.0205454177941,151.661567991841,-33.6987501462388,150.861082383034
11101,11603,19,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7747508859066,150.838856555676
11101,11603,4,Public Transport,-33.0205454177941,151.661567991841,-33.7747508859066,150.838856555676
11101,11701,9,At Home,-33.0205454177941,151.661567991841,-33.9454116150596,151.200191274438
11101,11701,18,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9454116150596,151.200191274438
11101,11701,30,Other,-33.0205454177941,151.661567991841,-33.9454116150596,151.200191274438
11101,11701,3,Public Transport,-33.0205454177941,151.661567991841,-33.9454116150596,151.200191274438
11101,11702,4,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9101069441191,151.161279704267
11101,11702,3,Other,-33.0205454177941,151.661567991841,-33.9101069441191,151.161279704267
11101,11702,3,Public Transport,-33.0205454177941,151.661567991841,-33.9101069441191,151.161279704267
11101,11703,9,At Home,-33.0205454177941,151.661567991841,-33.8891033723234,151.199670555568
11101,11703,76,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8891033723234,151.199670555568
11101,11703,38,Other,-33.0205454177941,151.661567991841,-33.8891033723234,151.199670555568
11101,11703,10,Physical Activity,-33.0205454177941,151.661567991841,-33.8891033723234,151.199670555568
11101,11703,77,Public Transport,-33.0205454177941,151.661567991841,-33.8891033723234,151.199670555568
11101,11801,9,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8823560154136,151.255525315745
11101,11801,9,Other,-33.0205454177941,151.661567991841,-33.8823560154136,151.255525315745
11101,11801,3,Physical Activity,-33.0205454177941,151.661567991841,-33.8823560154136,151.255525315745
11101,11801,3,Public Transport,-33.0205454177941,151.661567991841,-33.8823560154136,151.255525315745
11101,11802,6,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9434866235128,151.242152984931
11101,11802,3,Other,-33.0205454177941,151.661567991841,-33.9434866235128,151.242152984931
11101,11901,3,At Home,-33.0205454177941,151.661567991841,-33.9275615937553,151.014782918924
11101,11901,25,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9275615937553,151.014782918924
11101,11901,3,Other,-33.0205454177941,151.661567991841,-33.9275615937553,151.014782918924
11101,11903,4,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9692086007189,151.077817320245
11101,11903,3,Other,-33.0205454177941,151.661567991841,-33.9692086007189,151.077817320245
11101,11904,3,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9596663180164,151.133092511526
11101,12001,11,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8533650602052,151.114948338752
11101,12001,3,Other,-33.0205454177941,151.661567991841,-33.8533650602052,151.114948338752
11101,12002,10,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8705153662709,151.167939813105
11101,12003,3,At Home,-33.0205454177941,151.661567991841,-33.8857769634369,151.105689954718
11101,12003,12,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8857769634369,151.105689954718
11101,12003,4,Other,-33.0205454177941,151.661567991841,-33.8857769634369,151.105689954718
11101,12003,6,Public Transport,-33.0205454177941,151.661567991841,-33.8857769634369,151.105689954718
11101,12101,3,At Home,-33.0205454177941,151.661567991841,-33.8071838005107,151.186877978662
11101,12101,35,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8071838005107,151.186877978662
11101,12101,3,Other,-33.0205454177941,151.661567991841,-33.8071838005107,151.186877978662
11101,12101,3,Physical Activity,-33.0205454177941,151.661567991841,-33.8071838005107,151.186877978662
11101,12101,9,Public Transport,-33.0205454177941,151.661567991841,-33.8071838005107,151.186877978662
11101,12102,34,Motor Vehicle,-33.0205454177941,151.661567991841,-33.6219462774858,151.149688875005
11101,12102,7,Other,-33.0205454177941,151.661567991841,-33.6219462774858,151.149688875005
11101,12102,6,Public Transport,-33.0205454177941,151.661567991841,-33.6219462774858,151.149688875005
11101,12103,16,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7347165093735,151.150972089722
11101,12103,6,Other,-33.0205454177941,151.661567991841,-33.7347165093735,151.150972089722
11101,12104,6,At Home,-33.0205454177941,151.661567991841,-33.8312879347314,151.226878575583
11101,12104,17,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8312879347314,151.226878575583
11101,12104,3,Other,-33.0205454177941,151.661567991841,-33.8312879347314,151.226878575583
11101,12104,3,Physical Activity,-33.0205454177941,151.661567991841,-33.8312879347314,151.226878575583
11101,12104,25,Public Transport,-33.0205454177941,151.661567991841,-33.8312879347314,151.226878575583
11101,12203,27,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7101675574682,151.229768250685
11101,12203,3,Public Transport,-33.0205454177941,151.661567991841,-33.7101675574682,151.229768250685
11101,12301,3,Motor Vehicle,-33.0205454177941,151.661567991841,-34.0552610782984,150.719745897923
11101,12302,3,Motor Vehicle,-33.0205454177941,151.661567991841,-34.078120545458,150.85353303744
11101,12303,11,Motor Vehicle,-33.0205454177941,151.661567991841,-34.14543776574,150.612559037094
11101,12403,9,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8114269982528,150.678777279019
11101,12403,3,Other,-33.0205454177941,151.661567991841,-33.8114269982528,150.678777279019
11101,12404,4,Motor Vehicle,-33.0205454177941,151.661567991841,-33.6239588232779,150.746541263663
11101,12405,3,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7842426080645,150.785910102826
11101,12501,29,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8554865944216,151.045314427947
11101,12501,3,Public Transport,-33.0205454177941,151.661567991841,-33.8554865944216,151.045314427947
11101,12502,12,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7929597375501,151.046543950111
11101,12502,3,Other,-33.0205454177941,151.661567991841,-33.7929597375501,151.046543950111
11101,12502,4,Public Transport,-33.0205454177941,151.661567991841,-33.7929597375501,151.046543950111
11101,12503,17,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8481721176125,150.973807285962
11101,12503,3,Other,-33.0205454177941,151.661567991841,-33.8481721176125,150.973807285962
11101,12504,19,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7973530423662,150.992089032302
11101,12504,5,Other,-33.0205454177941,151.661567991841,-33.7973530423662,150.992089032302
11101,12601,3,At Home,-33.0205454177941,151.661567991841,-33.7541973764,151.073703949509
11101,12601,4,Motor Vehicle,-33.0205454177941,151.661567991841,-33.7541973764,151.073703949509
11101,12601,3,Public Transport,-33.0205454177941,151.661567991841,-33.7541973764,151.073703949509
11101,12602,6,At Home,-33.0205454177941,151.661567991841,-33.8029422827192,151.113550826169
11101,12602,57,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8029422827192,151.113550826169
11101,12602,3,Other,-33.0205454177941,151.661567991841,-33.8029422827192,151.113550826169
11101,12602,3,Public Transport,-33.0205454177941,151.661567991841,-33.8029422827192,151.113550826169
11101,12702,19,Motor Vehicle,-33.0205454177941,151.661567991841,-33.8621099428901,150.869363714094
11101,12702,3,Physical Activity,-33.0205454177941,151.661567991841,-33.8621099428901,150.869363714094
11101,12703,7,Motor Vehicle,-33.0205454177941,151.661567991841,-33.9687129624376,150.93066690772
11101,12703,3,Other,-33.0205454177941,151.661567991841,-33.9687129624376,150.93066690772
11101,12801,6,Motor Vehicle,-33.0205454177941,151.661567991841,-34.0358744147225,151.144055979212
11101,12802,3,Motor Vehicle,-33.0205454177941,151.661567991841,-34.0845129515613,151.044371873406
11101,12802,5,Public Transport,-33.0205454177941,151.661567991841,-34.0845129515613,151.044371873406
11102,10201,9,At Home,-33.0445004310488,151.493708994439,-33.3654178370037,151.218166624468
11102,10201,483,Motor Vehicle,-33.0445004310488,151.493708994439,-33.3654178370037,151.218166624468
11102,10201,82,Other,-33.0445004310488,151.493708994439,-33.3654178370037,151.218166624468
11102,10201,54,Public Transport,-33.0445004310488,151.493708994439,-33.3654178370037,151.218166624468
11102,10202,5,At Home,-33.0445004310488,151.493708994439,-33.2258189296388,151.381697628743
11102,10202,1368,Motor Vehicle,-33.0445004310488,151.493708994439,-33.2258189296388,151.381697628743
11102,10202,247,Other,-33.0445004310488,151.493708994439,-33.2258189296388,151.381697628743
11102,10202,6,Physical Activity,-33.0445004310488,151.493708994439,-33.2258189296388,151.381697628743
11102,10202,30,Public Transport,-33.0445004310488,151.493708994439,-33.2258189296388,151.381697628743
11102,10601,9,At Home,-33.0445004310488,151.493708994439,-32.623794733439,151.224207132644
11102,10601,743,Motor Vehicle,-33.0445004310488,151.493708994439,-32.623794733439,151.224207132644
11102,10601,142,Other,-33.0445004310488,151.493708994439,-32.623794733439,151.224207132644
11102,10601,4,Physical Activity,-33.0445004310488,151.493708994439,-32.623794733439,151.224207132644
11102,10601,7,Public Transport,-33.0445004310488,151.493708994439,-32.623794733439,151.224207132644
11102,10602,5,At Home,-33.0445004310488,151.493708994439,-32.7097666876091,151.548731554685
11102,10602,690,Motor Vehicle,-33.0445004310488,151.493708994439,-32.7097666876091,151.548731554685
11102,10602,87,Other,-33.0445004310488,151.493708994439,-32.7097666876091,151.548731554685
11102,10602,6,Public Transport,-33.0445004310488,151.493708994439,-32.7097666876091,151.548731554685
11102,10603,628,Motor Vehicle,-33.0445004310488,151.493708994439,-32.6974250296331,151.903557157689
11102,10603,80,Other,-33.0445004310488,151.493708994439,-32.6974250296331,151.903557157689
11102,10603,3,Physical Activity,-33.0445004310488,151.493708994439,-32.6974250296331,151.903557157689
11102,10603,6,Public Transport,-33.0445004310488,151.493708994439,-32.6974250296331,151.903557157689
11102,10701,6,Motor Vehicle,-33.0445004310488,151.493708994439,-34.4880969623116,150.799230045439
11102,11101,3,At Home,-33.0445004310488,151.493708994439,-33.0205454177941,151.661567991841
11102,11101,3803,Motor Vehicle,-33.0445004310488,151.493708994439,-33.0205454177941,151.661567991841
11102,11101,641,Other,-33.0445004310488,151.493708994439,-33.0205454177941,151.661567991841
11102,11101,20,Physical Activity,-33.0445004310488,151.493708994439,-33.0205454177941,151.661567991841
11102,11101,80,Public Transport,-33.0445004310488,151.493708994439,-33.0205454177941,151.661567991841
11102,11102,933,At Home,-33.0445004310488,151.493708994439,-33.0445004310488,151.493708994439
11102,11102,7182,Motor Vehicle,-33.0445004310488,151.493708994439,-33.0445004310488,151.493708994439
11102,11102,1459,Other,-33.0445004310488,151.493708994439,-33.0445004310488,151.493708994439
11102,11102,450,Physical Activity,-33.0445004310488,151.493708994439,-33.0445004310488,151.493708994439
11102,11102,119,Public Transport,-33.0445004310488,151.493708994439,-33.0445004310488,151.493708994439
11102,11103,24,At Home,-33.0445004310488,151.493708994439,-32.8733620561585,151.710306815467
11102,11103,5941,Motor Vehicle,-33.0445004310488,151.493708994439,-32.8733620561585,151.710306815467
11102,11103,975,Other,-33.0445004310488,151.493708994439,-32.8733620561585,151.710306815467
11102,11103,17,Physical Activity,-33.0445004310488,151.493708994439,-32.8733620561585,151.710306815467
11102,11103,351,Public Transport,-33.0445004310488,151.493708994439,-32.8733620561585,151.710306815467
11102,11501,13,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7305925964078,150.995274285666
11102,11501,4,Other,-33.0445004310488,151.493708994439,-33.7305925964078,150.995274285666
11102,11502,3,Motor Vehicle,-33.0445004310488,151.493708994439,-33.5475056657738,151.014755063298
11102,11503,4,Motor Vehicle,-33.0445004310488,151.493708994439,-33.3050669628893,150.77831240542
11102,11601,28,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7690007955044,150.908501108425
11102,11601,4,Public Transport,-33.0445004310488,151.493708994439,-33.7690007955044,150.908501108425
11102,11602,3,At Home,-33.0445004310488,151.493708994439,-33.6987501462388,150.861082383034
11102,11603,26,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7747508859066,150.838856555676
11102,11603,3,Other,-33.0445004310488,151.493708994439,-33.7747508859066,150.838856555676
11102,11701,25,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9454116150596,151.200191274438
11102,11701,3,Other,-33.0445004310488,151.493708994439,-33.9454116150596,151.200191274438
11102,11701,6,Public Transport,-33.0445004310488,151.493708994439,-33.9454116150596,151.200191274438
11102,11702,3,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9101069441191,151.161279704267
11102,11702,5,Public Transport,-33.0445004310488,151.493708994439,-33.9101069441191,151.161279704267
11102,11703,9,At Home,-33.0445004310488,151.493708994439,-33.8891033723234,151.199670555568
11102,11703,70,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8891033723234,151.199670555568
11102,11703,45,Other,-33.0445004310488,151.493708994439,-33.8891033723234,151.199670555568
11102,11703,10,Physical Activity,-33.0445004310488,151.493708994439,-33.8891033723234,151.199670555568
11102,11703,98,Public Transport,-33.0445004310488,151.493708994439,-33.8891033723234,151.199670555568
11102,11801,7,Other,-33.0445004310488,151.493708994439,-33.8823560154136,151.255525315745
11102,11801,4,Public Transport,-33.0445004310488,151.493708994439,-33.8823560154136,151.255525315745
11102,11802,3,At Home,-33.0445004310488,151.493708994439,-33.9434866235128,151.242152984931
11102,11802,6,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9434866235128,151.242152984931
11102,11802,3,Other,-33.0445004310488,151.493708994439,-33.9434866235128,151.242152984931
11102,11802,4,Public Transport,-33.0445004310488,151.493708994439,-33.9434866235128,151.242152984931
11102,11901,11,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9275615937553,151.014782918924
11102,11902,3,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9242469068868,151.089305371548
11102,11903,3,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9692086007189,151.077817320245
11102,11903,3,Other,-33.0445004310488,151.493708994439,-33.9692086007189,151.077817320245
11102,11904,4,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9596663180164,151.133092511526
11102,12001,6,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8533650602052,151.114948338752
11102,12001,3,Public Transport,-33.0445004310488,151.493708994439,-33.8533650602052,151.114948338752
11102,12003,6,At Home,-33.0445004310488,151.493708994439,-33.8857769634369,151.105689954718
11102,12003,21,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8857769634369,151.105689954718
11102,12003,9,Other,-33.0445004310488,151.493708994439,-33.8857769634369,151.105689954718
11102,12003,3,Public Transport,-33.0445004310488,151.493708994439,-33.8857769634369,151.105689954718
11102,12101,21,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8071838005107,151.186877978662
11102,12101,3,Other,-33.0445004310488,151.493708994439,-33.8071838005107,151.186877978662
11102,12101,22,Public Transport,-33.0445004310488,151.493708994439,-33.8071838005107,151.186877978662
11102,12102,90,Motor Vehicle,-33.0445004310488,151.493708994439,-33.6219462774858,151.149688875005
11102,12102,8,Other,-33.0445004310488,151.493708994439,-33.6219462774858,151.149688875005
11102,12102,19,Public Transport,-33.0445004310488,151.493708994439,-33.6219462774858,151.149688875005
11102,12103,56,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7347165093735,151.150972089722
11102,12103,24,Other,-33.0445004310488,151.493708994439,-33.7347165093735,151.150972089722
11102,12103,3,Physical Activity,-33.0445004310488,151.493708994439,-33.7347165093735,151.150972089722
11102,12103,7,Public Transport,-33.0445004310488,151.493708994439,-33.7347165093735,151.150972089722
11102,12104,7,At Home,-33.0445004310488,151.493708994439,-33.8312879347314,151.226878575583
11102,12104,19,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8312879347314,151.226878575583
11102,12104,3,Other,-33.0445004310488,151.493708994439,-33.8312879347314,151.226878575583
11102,12104,5,Physical Activity,-33.0445004310488,151.493708994439,-33.8312879347314,151.226878575583
11102,12104,9,Public Transport,-33.0445004310488,151.493708994439,-33.8312879347314,151.226878575583
11102,12202,14,Motor Vehicle,-33.0445004310488,151.493708994439,-33.6398197181127,151.279287309094
11102,12203,33,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7101675574682,151.229768250685
11102,12301,4,Motor Vehicle,-33.0445004310488,151.493708994439,-34.0552610782984,150.719745897923
11102,12302,3,Motor Vehicle,-33.0445004310488,151.493708994439,-34.078120545458,150.85353303744
11102,12401,3,Motor Vehicle,-33.0445004310488,151.493708994439,-33.6370067871707,150.425791334756
11102,12403,9,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8114269982528,150.678777279019
11102,12403,3,Other,-33.0445004310488,151.493708994439,-33.8114269982528,150.678777279019
11102,12405,14,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7842426080645,150.785910102826
11102,12405,3,Other,-33.0445004310488,151.493708994439,-33.7842426080645,150.785910102826
11102,12501,35,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8554865944216,151.045314427947
11102,12501,3,Public Transport,-33.0445004310488,151.493708994439,-33.8554865944216,151.045314427947
11102,12502,20,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7929597375501,151.046543950111
11102,12503,7,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8481721176125,150.973807285962
11102,12503,3,Other,-33.0445004310488,151.493708994439,-33.8481721176125,150.973807285962
11102,12503,3,Public Transport,-33.0445004310488,151.493708994439,-33.8481721176125,150.973807285962
11102,12504,24,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7973530423662,150.992089032302
11102,12504,10,Other,-33.0445004310488,151.493708994439,-33.7973530423662,150.992089032302
11102,12504,9,Public Transport,-33.0445004310488,151.493708994439,-33.7973530423662,150.992089032302
11102,12601,6,At Home,-33.0445004310488,151.493708994439,-33.7541973764,151.073703949509
11102,12601,15,Motor Vehicle,-33.0445004310488,151.493708994439,-33.7541973764,151.073703949509
11102,12601,7,Public Transport,-33.0445004310488,151.493708994439,-33.7541973764,151.073703949509
11102,12602,9,At Home,-33.0445004310488,151.493708994439,-33.8029422827192,151.113550826169
11102,12602,40,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8029422827192,151.113550826169
11102,12602,5,Other,-33.0445004310488,151.493708994439,-33.8029422827192,151.113550826169
11102,12602,19,Public Transport,-33.0445004310488,151.493708994439,-33.8029422827192,151.113550826169
11102,12702,3,At Home,-33.0445004310488,151.493708994439,-33.8621099428901,150.869363714094
11102,12702,12,Motor Vehicle,-33.0445004310488,151.493708994439,-33.8621099428901,150.869363714094
11102,12703,10,Motor Vehicle,-33.0445004310488,151.493708994439,-33.9687129624376,150.93066690772
11102,12801,8,Motor Vehicle,-33.0445004310488,151.493708994439,-34.0358744147225,151.144055979212
11102,12802,3,Motor Vehicle,-33.0445004310488,151.493708994439,-34.0845129515613,151.044371873406
11103,10201,6,At Home,-32.8733620561585,151.710306815467,-33.3654178370037,151.218166624468
11103,10201,137,Motor Vehicle,-32.8733620561585,151.710306815467,-33.3654178370037,151.218166624468
11103,10201,37,Other,-32.8733620561585,151.710306815467,-33.3654178370037,151.218166624468
11103,10201,32,Public Transport,-32.8733620561585,151.710306815467,-33.3654178370037,151.218166624468
11103,10202,337,Motor Vehicle,-32.8733620561585,151.710306815467,-33.2258189296388,151.381697628743
11103,10202,51,Other,-32.8733620561585,151.710306815467,-33.2258189296388,151.381697628743
11103,10202,3,Physical Activity,-32.8733620561585,151.710306815467,-33.2258189296388,151.381697628743
11103,10202,25,Public Transport,-32.8733620561585,151.710306815467,-33.2258189296388,151.381697628743
11103,10601,9,At Home,-32.8733620561585,151.710306815467,-32.623794733439,151.224207132644
11103,10601,1376,Motor Vehicle,-32.8733620561585,151.710306815467,-32.623794733439,151.224207132644
11103,10601,228,Other,-32.8733620561585,151.710306815467,-32.623794733439,151.224207132644
11103,10601,18,Public Transport,-32.8733620561585,151.710306815467,-32.623794733439,151.224207132644
11103,10602,11,At Home,-32.8733620561585,151.710306815467,-32.7097666876091,151.548731554685
11103,10602,2628,Motor Vehicle,-32.8733620561585,151.710306815467,-32.7097666876091,151.548731554685
11103,10602,349,Other,-32.8733620561585,151.710306815467,-32.7097666876091,151.548731554685
11103,10602,24,Physical Activity,-32.8733620561585,151.710306815467,-32.7097666876091,151.548731554685
11103,10602,137,Public Transport,-32.8733620561585,151.710306815467,-32.7097666876091,151.548731554685
11103,10603,3412,Motor Vehicle,-32.8733620561585,151.710306815467,-32.6974250296331,151.903557157689
11103,10603,402,Other,-32.8733620561585,151.710306815467,-32.6974250296331,151.903557157689
11103,10603,45,Physical Activity,-32.8733620561585,151.710306815467,-32.6974250296331,151.903557157689
11103,10603,41,Public Transport,-32.8733620561585,151.710306815467,-32.6974250296331,151.903557157689
11103,10701,4,Motor Vehicle,-32.8733620561585,151.710306815467,-34.4880969623116,150.799230045439
11103,10703,3,Motor Vehicle,-32.8733620561585,151.710306815467,-34.6478532959603,150.76647968206
11103,10704,8,Motor Vehicle,-32.8733620561585,151.710306815467,-34.252073499099,150.932031199169
11103,10704,3,Other,-32.8733620561585,151.710306815467,-34.252073499099,150.932031199169
11103,11101,32,At Home,-32.8733620561585,151.710306815467,-33.0205454177941,151.661567991841
11103,11101,6938,Motor Vehicle,-32.8733620561585,151.710306815467,-33.0205454177941,151.661567991841
11103,11101,1243,Other,-32.8733620561585,151.710306815467,-33.0205454177941,151.661567991841
11103,11101,80,Physical Activity,-32.8733620561585,151.710306815467,-33.0205454177941,151.661567991841
11103,11101,270,Public Transport,-32.8733620561585,151.710306815467,-33.0205454177941,151.661567991841
11103,11102,12,At Home,-32.8733620561585,151.710306815467,-33.0445004310488,151.493708994439
11103,11102,1674,Motor Vehicle,-32.8733620561585,151.710306815467,-33.0445004310488,151.493708994439
11103,11102,281,Other,-32.8733620561585,151.710306815467,-33.0445004310488,151.493708994439
11103,11102,12,Physical Activity,-32.8733620561585,151.710306815467,-33.0445004310488,151.493708994439
11103,11102,62,Public Transport,-32.8733620561585,151.710306815467,-33.0445004310488,151.493708994439
11103,11103,1879,At Home,-32.8733620561585,151.710306815467,-32.8733620561585,151.710306815467
11103,11103,33823,Motor Vehicle,-32.8733620561585,151.710306815467,-32.8733620561585,151.710306815467
11103,11103,6844,Other,-32.8733620561585,151.710306815467,-32.8733620561585,151.710306815467
11103,11103,3652,Physical Activity,-32.8733620561585,151.710306815467,-32.8733620561585,151.710306815467
11103,11103,2183,Public Transport,-32.8733620561585,151.710306815467,-32.8733620561585,151.710306815467
11103,11501,3,At Home,-32.8733620561585,151.710306815467,-33.7305925964078,150.995274285666
11103,11501,29,Motor Vehicle,-32.8733620561585,151.710306815467,-33.7305925964078,150.995274285666
11103,11501,3,Public Transport,-32.8733620561585,151.710306815467,-33.7305925964078,150.995274285666
11103,11504,3,Motor Vehicle,-32.8733620561585,151.710306815467,-33.6212447969262,150.893031622539
11103,11601,14,Motor Vehicle,-32.8733620561585,151.710306815467,-33.7690007955044,150.908501108425
11103,11601,3,Public Transport,-32.8733620561585,151.710306815467,-33.7690007955044,150.908501108425
11103,11603,3,At Home,-32.8733620561585,151.710306815467,-33.7747508859066,150.838856555676
11103,11603,10,Motor Vehicle,-32.8733620561585,151.710306815467,-33.7747508859066,150.838856555676
11103,11701,33,Motor Vehicle,-32.8733620561585,151.710306815467,-33.9454116150596,151.200191274438
11103,11701,21,Other,-32.8733620561585,151.710306815467,-33.9454116150596,151.200191274438
11103,11701,6,Physical Activity,-32.8733620561585,151.710306815467,-33.9454116150596,151.200191274438
11103,11701,4,Public Transport,-32.8733620561585,151.710306815467,-33.9454116150596,151.200191274438
11103,11702,3,Motor Vehicle,-32.8733620561585,151.710306815467,-33.9101069441191,151.161279704267
11103,11702,3,Other,-32.8733620561585,151.710306815467,-33.9101069441191,151.161279704267
11103,11703,24,At Home,-32.8733620561585,151.710306815467,-33.8891033723234,151.199670555568
11103,11703,100,Motor Vehicle,-32.8733620561585,151.710306815467,-33.8891033723234,151.199670555568
11103,11703,65,Other,-32.8733620561585,151.710306815467,-33.8891033723234,151.199670555568
